               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.036947,             0.01822,                   0,             0.98603,             0.98183,             0.99363,             0.77486,            0.037528,            0.019072,                   0,            0.000268,            0.000268,            0.000268
                 124,            0.036806,            0.018026,                   0,             0.98585,             0.98237,             0.99363,             0.77499,            0.037535,            0.019069,                   0,            0.000262,            0.000262,            0.000262
                 125,            0.036967,            0.017776,                   0,             0.98551,             0.98342,             0.99364,             0.77468,            0.037559,            0.019074,                   0,            0.000256,            0.000256,            0.000256
                 126,            0.037051,            0.018053,                   0,             0.98508,             0.98342,             0.99364,             0.77464,            0.037573,            0.019078,                   0,             0.00025,             0.00025,             0.00025
                 127,            0.036676,             0.01796,                   0,              0.9852,             0.98342,             0.99364,             0.77471,            0.037576,            0.019078,                   0,            0.000244,            0.000244,            0.000244
                 128,            0.036664,            0.017946,                   0,             0.98485,             0.98342,             0.99363,             0.77475,            0.037577,            0.019073,                   0,            0.000238,            0.000238,            0.000238
                 129,            0.036944,            0.018184,                   0,             0.98521,             0.98342,             0.99364,             0.77489,            0.037587,            0.019074,                   0,            0.000232,            0.000232,            0.000232
                 130,            0.036707,            0.018042,                   0,             0.98413,              0.9838,             0.99363,             0.77484,            0.037597,            0.019077,                   0,            0.000226,            0.000226,            0.000226
                 131,              0.0365,            0.017741,                   0,             0.98418,             0.98387,             0.99365,             0.77457,            0.037624,            0.019083,                   0,             0.00022,             0.00022,             0.00022
                 132,            0.036548,            0.017809,                   0,             0.98451,              0.9838,             0.99365,             0.77467,             0.03763,            0.019081,                   0,            0.000214,            0.000214,            0.000214
                 133,            0.036616,            0.017897,                   0,             0.98477,              0.9838,             0.99365,             0.77424,            0.037634,             0.01908,                   0,            0.000208,            0.000208,            0.000208
                 134,            0.036463,            0.017749,                   0,             0.98434,              0.9838,             0.99364,             0.77435,            0.037652,            0.019089,                   0,            0.000202,            0.000202,            0.000202
                 135,            0.036551,            0.017907,                   0,             0.98381,              0.9842,             0.99366,             0.77427,            0.037659,            0.019093,                   0,            0.000196,            0.000196,            0.000196
                 136,            0.036487,            0.017578,                   0,             0.98371,             0.98438,             0.99365,             0.77379,            0.037664,            0.019095,                   0,             0.00019,             0.00019,             0.00019
