               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,            0.016585,            0.012216,                   0,             0.99676,             0.99574,             0.99473,             0.84343,            0.015138,            0.015274,                   0,            0.005815,            0.005815,            0.005815
                  95,            0.016525,             0.01222,                   0,             0.99581,             0.99645,             0.99474,             0.84426,            0.015114,            0.015248,                   0,             0.00577,             0.00577,             0.00577
                  96,            0.016479,            0.012226,                   0,             0.99581,             0.99652,             0.99474,             0.84468,            0.015087,            0.015227,                   0,            0.005725,            0.005725,            0.005725
                  97,             0.01631,             0.01197,                   0,               0.996,             0.99619,             0.99474,             0.84488,            0.015067,            0.015202,                   0,             0.00568,             0.00568,             0.00568
                  98,            0.016366,            0.012083,                   0,             0.99643,             0.99619,             0.99474,             0.84567,             0.01505,            0.015181,                   0,            0.005635,            0.005635,            0.005635
                  99,            0.016432,            0.012224,                   0,             0.99657,             0.99629,             0.99474,             0.84549,            0.015032,            0.015159,                   0,             0.00559,             0.00559,             0.00559
                 100,            0.016146,             0.01205,                   0,             0.99652,             0.99619,             0.99475,             0.84586,            0.015012,            0.015142,                   0,            0.005545,            0.005545,            0.005545
                 101,            0.016293,            0.012105,                   0,             0.99642,             0.99619,             0.99475,             0.84614,            0.014993,            0.015124,                   0,              0.0055,              0.0055,              0.0055
                 102,            0.016049,            0.011879,                   0,             0.99657,             0.99631,             0.99475,             0.84688,            0.014971,            0.015103,                   0,            0.005455,            0.005455,            0.005455
                 103,             0.01614,            0.012148,                   0,             0.99665,             0.99638,             0.99475,             0.84741,            0.014943,            0.015078,                   0,             0.00541,             0.00541,             0.00541
                 104,            0.016083,            0.012004,                   0,             0.99663,             0.99638,             0.99475,             0.84786,            0.014927,            0.015058,                   0,            0.005365,            0.005365,            0.005365
                 105,            0.016073,            0.011812,                   0,             0.99675,             0.99638,             0.99475,             0.84847,            0.014908,             0.01504,                   0,             0.00532,             0.00532,             0.00532
                 106,            0.015921,            0.011806,                   0,             0.99687,             0.99638,             0.99476,              0.8487,             0.01489,            0.015027,                   0,            0.005275,            0.005275,            0.005275
                 107,            0.015899,            0.011778,                   0,             0.99682,             0.99638,             0.99476,             0.84971,            0.014869,            0.015006,                   0,             0.00523,             0.00523,             0.00523
                 108,            0.015786,            0.011809,                   0,             0.99679,             0.99638,             0.99476,             0.85004,            0.014853,            0.014989,                   0,            0.005185,            0.005185,            0.005185
                 109,            0.015741,             0.01185,                   0,             0.99685,             0.99638,             0.99476,             0.85065,            0.014833,            0.014968,                   0,             0.00514,             0.00514,             0.00514
                 110,            0.015755,            0.011801,                   0,             0.99695,             0.99652,             0.99476,             0.85058,            0.014812,            0.014952,                   0,            0.005095,            0.005095,            0.005095
                 111,            0.015671,            0.011646,                   0,             0.99695,             0.99645,             0.99476,             0.85077,            0.014795,            0.014935,                   0,             0.00505,             0.00505,             0.00505
                 112,             0.01579,             0.01166,                   0,             0.99695,             0.99652,             0.99476,             0.85115,            0.014775,            0.014915,                   0,            0.005005,            0.005005,            0.005005
                 113,            0.015621,            0.011633,                   0,             0.99695,             0.99652,             0.99476,             0.85133,             0.01476,            0.014896,                   0,             0.00496,             0.00496,             0.00496
                 114,            0.015568,            0.011632,                   0,             0.99695,             0.99657,             0.99476,             0.85153,            0.014738,            0.014877,                   0,            0.004915,            0.004915,            0.004915
